DateTime,NodeID,EColi
2010-01-01 00:30:01,2260,0.0
2010-01-01 00:30:01,2262,0.0
2010-01-01 00:30:01,227,0.0
2010-01-01 00:30:01,2270,0.0
2010-01-01 00:30:01,2289,0.0
2010-01-01 00:30:01,2293,0.0
2010-01-01 00:30:01,2294,0.0
2010-01-01 00:30:01,2297,0.0
2010-01-01 00:30:01,23,0.0
2010-01-01 00:30:01,230,0.0
2010-01-01 00:30:01,2304,0.0
2010-01-01 00:30:01,2308,0.0
2010-01-01 00:30:01,231,0.0
2010-01-01 00:30:01,2313,0.0
2010-01-01 00:30:01,2315,0.0
2010-01-01 00:30:01,2317,0.0
2010-01-01 00:30:01,2319,0.0
2010-01-01 00:30:01,2320,0.0
2010-01-01 00:30:01,2327,0.0
2010-01-01 00:30:01,2329,0.0
2010-01-01 00:30:01,2338,0.0
2010-01-01 00:30:01,2343,0.0
2010-01-01 00:30:01,2344,0.0
2010-01-01 00:30:01,2347,0.0
2010-01-01 00:30:01,2350,2496.3507314839703
2010-01-01 00:30:01,236,0.0
2010-01-01 00:30:01,2363,0.0
2010-01-01 00:30:01,237,0.0
2010-01-01 00:30:01,2375,38685.66361734453
2010-01-01 00:30:01,238,0.0
2010-01-01 00:30:01,2387,34784.23422165701
2010-01-01 00:30:01,2389,0.0
2010-01-01 00:30:01,2390,34082.61975561722
2010-01-01 00:30:01,2391,0.0
2010-01-01 00:30:01,2397,0.0
2010-01-01 00:30:01,2402,0.0
2010-01-01 00:30:01,241,0.0
2010-01-01 00:30:01,2413,0.0
2010-01-01 00:30:01,2424,0.0
2010-01-01 00:30:01,2427,0.0
2010-01-01 00:30:01,243,0.0
2010-01-01 00:30:01,2442,0.0
2010-01-01 00:30:01,2445,0.0
2010-01-01 00:30:01,2448,389959.04180787713
2010-01-01 00:30:01,246,0.0
2010-01-01 00:30:01,2462,359396.8282759754
2010-01-01 00:30:01,247,0.0
2010-01-01 00:30:01,2481,0.0
2010-01-01 00:30:01,2489,0.0
2010-01-01 00:30:01,2496,0.0
2010-01-01 00:30:01,2499,0.0
2010-01-01 00:30:01,25,4524935.700601953
2010-01-01 00:30:01,253,0.0
2010-01-01 00:30:01,255,0.0
2010-01-01 00:30:01,256,0.0
2010-01-01 00:30:01,258,0.0
2010-01-01 00:30:01,259,0.0
2010-01-01 00:30:01,263,0.0
2010-01-01 00:30:01,266,0.0
2010-01-01 00:30:01,268,0.0
2010-01-01 00:30:01,269,0.0
2010-01-01 00:30:01,273,0.0
2010-01-01 00:30:01,28,4548830.773358213
2010-01-01 00:30:01,282,0.0
2010-01-01 00:30:01,285,0.0
2010-01-01 00:30:01,286,0.0
2010-01-01 00:30:01,300,0.0
2010-01-01 00:30:01,303,0.0
2010-01-01 00:30:01,31,0.0
2010-01-01 00:30:01,312,0.0
2010-01-01 00:30:01,32,0.0
2010-01-01 00:30:01,325,0.0
2010-01-01 00:30:01,328,0.0
2010-01-01 00:30:01,330,0.0
2010-01-01 00:30:01,333,0.0
2010-01-01 00:30:01,334,0.0
2010-01-01 00:30:01,34,209.66028313611594
2010-01-01 00:30:01,342,0.0
2010-01-01 00:30:01,349,0.0
2010-01-01 00:30:01,351,0.0
2010-01-01 00:30:01,357,0.0
2010-01-01 00:30:01,358,0.0
2010-01-01 00:30:01,363,0.0
2010-01-01 00:30:01,365,0.0
2010-01-01 00:30:01,368,67814.70598066656
2010-01-01 00:30:01,369,93393.8754828568
2010-01-01 00:30:01,37,0.0
2010-01-01 00:30:01,373,94151.10504444849
2010-01-01 00:30:01,376,0.0
2010-01-01 00:30:01,379,0.0
2010-01-01 00:30:01,38,207.32949855219016
2010-01-01 00:30:01,380,0.0
2010-01-01 00:30:01,383,0.0
2010-01-01 00:30:01,384,0.0
2010-01-01 00:30:01,385,0.0
2010-01-01 00:30:01,387,0.0
2010-01-01 00:30:01,388,0.0
2010-01-01 00:30:01,39,0.0
2010-01-01 00:30:01,395,0.0
2010-01-01 00:30:01,398,0.0
2010-01-01 00:30:01,404,0.0
2010-01-01 00:30:01,405,0.0
2010-01-01 00:30:01,411,0.0
2010-01-01 00:30:01,417,0.0
2010-01-01 00:30:01,42,0.0
2010-01-01 00:30:01,422,0.0
2010-01-01 00:30:01,426,0.0
2010-01-01 00:30:01,436,0.0
2010-01-01 00:30:01,438,0.0
2010-01-01 00:30:01,44,29713.06327887706
2010-01-01 00:30:01,444,0.0
2010-01-01 00:30:01,446,0.0
2010-01-01 00:30:01,449,0.0
2010-01-01 00:30:01,45,0.0
2010-01-01 00:30:01,454,0.0
2010-01-01 00:30:01,46,0.0
2010-01-01 00:30:01,460,0.0
2010-01-01 00:30:01,462,0.0
2010-01-01 00:30:01,470,0.0
2010-01-01 00:30:01,478,0.0
2010-01-01 00:30:01,48,0.0
2010-01-01 00:30:01,483,0.0
2010-01-01 00:30:01,484,0.0
2010-01-01 00:30:01,490,0.0
2010-01-01 00:30:01,491,0.0
2010-01-01 00:30:01,497,0.0
2010-01-01 00:30:01,502,0.0
2010-01-01 00:30:01,506,0.0
2010-01-01 00:30:01,536,0.0
2010-01-01 00:30:01,538,0.0
2010-01-01 00:30:01,551,0.0
2010-01-01 00:30:01,552,590096.467946238
2010-01-01 00:30:01,558,0.0
2010-01-01 00:30:01,560,0.0
2010-01-01 00:30:01,561,0.0
2010-01-01 00:30:01,563,0.0
2010-01-01 00:30:01,564,0.0
2010-01-01 00:30:01,576,0.0
2010-01-01 00:30:01,58,0.0
2010-01-01 00:30:01,582,0.0
2010-01-01 00:30:01,591,0.0
2010-01-01 00:30:01,593,0.0
2010-01-01 00:30:01,594,637967.6142360516
2010-01-01 00:30:01,596,0.0
2010-01-01 00:30:01,598,0.0
2010-01-01 00:30:01,6,0.0
2010-01-01 00:30:01,601,0.0
2010-01-01 00:30:01,603,0.0
2010-01-01 00:30:01,609,0.0
2010-01-01 00:30:01,610,0.0
2010-01-01 00:30:01,614,0.0
2010-01-01 00:30:01,618,0.0
2010-01-01 00:30:01,62,0.0
2010-01-01 00:30:01,621,0.0
2010-01-01 00:30:01,622,0.0
2010-01-01 00:30:01,629,0.0
2010-01-01 00:30:01,630,0.0
2010-01-01 00:30:01,64,29560.975474047475
2010-01-01 00:30:01,646,0.0
2010-01-01 00:30:01,658,0.0
2010-01-01 00:30:01,662,218894.92108533275
2010-01-01 00:30:01,665,0.0
2010-01-01 00:30:01,668,0.0
2010-01-01 00:30:01,67,0.0
2010-01-01 00:30:01,675,0.0
2010-01-01 00:30:01,679,36696.411232605315
2010-01-01 00:30:01,68,28521.318520906683
2010-01-01 00:30:01,684,270636.6118560207
2010-01-01 00:30:01,70,0.0
2010-01-01 00:30:01,702,0.0
2010-01-01 00:30:01,704,0.0
2010-01-01 00:30:01,708,0.0
2010-01-01 00:30:01,709,36050.44578712625
2010-01-01 00:30:01,711,0.0
2010-01-01 00:30:01,712,0.0
2010-01-01 00:30:01,713,0.0
2010-01-01 00:30:01,715,5.2752087282376685
2010-01-01 00:30:01,72,0.0
2010-01-01 00:30:01,724,0.0
